Date(UTC),UnixTimeStamp,BlockSize,AvgGasPrices,GasUsed,GasLimit,BlockTime,NetworkUtilization,TransactionFees,BlockDifficulty,NetworkHash,EtherSupply,MarketCap,AddressCount,Price,EthereumGTrends,TweetCount,from_tx_count_dbbf,fromSum_dbbf,from_tx_count_92fe,fromSum_92fe,from_tx_count_fdc0,fromSum_fdc0,from_tx_count_5fc7,fromSum_5fc7,from_tx_count_8258,fromSum_8258,from_tx_count_f0be,fromSum_f0be,from_tx_count_aced,fromSum_aced,from_tx_count_ab89,fromSum_ab89,from_tx_count_769c,fromSum_769c,from_tx_count_a413,fromSum_a413,from_tx_count_6853,fromSum_6853,from_tx_count_92ff,fromSum_92ff,from_tx_count_fb32,fromSum_fb32,from_tx_count_84f3,fromSum_84f3,to_tx_count_dbbf,toSum_dbbf,to_tx_count_92fe,toSum_92fe,to_tx_count_e428,toSum_e428,to_tx_count_fdc0,toSum_fdc0,to_tx_count_5fc7,toSum_5fc7,to_tx_count_8258,toSum_8258,to_tx_count_f0be,toSum_f0be,to_tx_count_aced,toSum_aced,to_tx_count_ab89,toSum_ab89,to_tx_count_769c,toSum_769c,to_tx_count_a413,toSum_a413,to_tx_count_6853,toSum_6853,to_tx_count_92ff,toSum_92ff,to_tx_count_fb32,toSum_fb32,to_tx_count_84f3,toSum_84f3
2018-02-18,1518912000,20735,23119908681,39397382859,7996018,14.12,0.8234,7.66E+20,3003.822,243539.0262,97700826.69,89288.78551,28226493,913.9,9.6,20198,5930,24333.1116,,,1726,15993.10992,1,0,6333,11026.1447,6763,51865.66975,,,,,,,35,5394.6687,948,13817.70745,5704,23968.46887,,,1053,1074.11532,,,,,1288,0,,,,,2200,9996.586876,7750,44730.64801,,,,,,,3316,3723.012481,,,1,25704,,,3490,1362.949952
2018-02-19,1518998400,21811,19905796465,39606612657,7996493,14.34,0.8398,6.56E+20,2976.958,242911.4767,97721251.44,91837.45489,28350793,939.79,8.16,20588,5650,23835.26533,,,2066,22516.98571,1,0,6157,9845.471558,6621,74975.53875,,,,,,,32,3582.56846,831,14630.42432,5549,19229.18039,,,1263,2162.556502,3,25652.80302,,,1479,0,1,200000,,,1500,9962.61104,7372,36861.62064,1,0.2,,,,,3573,3061.817516,,,3,25579.015,,,3845,1339.057247
2018-02-20,1519084800,24413,20246730594,41973901118,7996977,14.42,0.9028,7.45E+20,2932.875,239653.9119,97741658.75,86552.19366,28480334,885.52,11.04,20527,6459,28786.287,,,2385,21252.99541,,,6713,12831.1778,7748,102182.7813,50,159.8415785,,,,,37,4701.58917,1275,39379.53069,6471,29148.51286,,,1407,1733.23521,2,51254,,,1897,0,,,,,2344,11216.17714,7102,34302.33436,,,,,,,5041,5609.584162,,,1,26983,,,3545,1524.873253
2018-02-21,1519171200,23307,19358082715,40847542931,7997205,14.37,0.8733,7.41E+20,2911.436,241642.47,97762331.19,82130.13443,28585465,840.1,10.08,19990,4448,19216.20278,,,2167,31844.07605,,,5711,8933.089659,5719,44859.46243,3641,16682.09915,,,,,23,3128.39279,1355,34631.83631,4466,19188.79931,,,1270,1840.780864,1,1.492,,,1635,0,,,,,1702,7806.244554,9786,68024.33014,,,,,,,3204,2733.225346,,,1,25605,,,3543,1601.122318
2018-02-22,1519257600,21747,17902757911,38837227832,7996379,14.4,0.827,6.15E+20,2981.197,243671.4308,97782732.41,78678.91998,28680956,804.63,7.44,18182,3777,17672.98278,,,2011,25531.57239,,,5690,8850.779647,5310,68496.89917,3873,17594.9412,,,,,27,3309.3822,1290,30378.28369,3969,16407.28953,,,850,995.4216364,1,25961,,,1402,0,1,0.5,,,1600,7042.73991,7193,34461.51749,1,25868,,,,,2670,2649.130959,,,3,3.19750251,,,3040,698.3086641
2018-02-23,1519344000,20793,18833737841,37991211338,7997181,14.25,0.8017,6.26E+20,2967.712,245866.6703,97803398.66,83592.56483,28775344,854.7,7.92,19705,3800,16212.0891,,,1784,19688.43122,,,5010,8321.372239,5076,66786.67147,3834,14673.45822,,,,,22,2882.80443,1232,16297.92292,3782,17288.0971,,,724,787.4647601,2,25681.26307,,,1208,0,,,7,7.954916,1602,7049.883338,9839,69607.17838,,,,,,,2799,3342.57014,,,1,27306,,,3421,783.1743329
2018-02-24,1519430400,21265,19384760070,38209268440,7997429,14.4,0.8167,6.27E+20,2974.925,244536.0463,97823879.66,81535.22545,28856925,833.49,6.24,16638,3538,13694.94141,,,1224,17062.19909,,,4525,7366.61506,3766,37659.33663,3474,15240.73965,,,,,25,1745.65528,798,8955.871817,3537,12270.03818,,,710,664.6226879,,,,,824,0,1,0,,,5351,8175.222299,5957,47174.6128,1,25665,,,,,2584,2230.33419,,,,,,,3068,681.4566154
2018-02-25,1519516800,20566,16760068675,37805002395,7996610,14.39,0.8071,5.49E+20,3096.446,250331.8931,97844094.69,82216.43588,28933793,840.28,4.56,17403,3390,13902.47827,,,1107,10352.36237,,,4746,6998.940743,3641,63671.22448,3363,10675.39022,,,,,30,3479.91542,639,10744.54301,3416,14693.59203,,,726,831.4714632,1,25680,,,842,0,,,,,5528,6778.135129,7483,38419.51389,,,,,,,2453,2273.492658,,,1,25789,,,3039,704.7065397
2018-02-26,1519603200,21652,17771487138,37390079297,7997155,14.54,0.8057,5.46E+20,3030.533,247528.6317,97864430,84909.13676,29035941,867.62,5.7,18244,4318,20616.3244,,,1696,25853.92213,1,0,5108,8858.12096,4883,76751.94606,4224,24952.48091,,,,,28,3365.90895,1000,21989.09732,4246,18104.23072,,,959,1340.012365,1,0.1,,,1088,0,,,82,201.6586862,3875,12494.74508,10055,130786.6986,2,25659.0001,,,,,2991,2827.261281,,,2,25797.03656,,,3436,1244.219928
2018-02-27,1519689600,20964,17894714377,37544097966,7996273,14.32,0.8006,5.64E+20,2978.767,243300.4607,97884842.75,85314.47124,29143407,871.58,5.89,19739,4451,15212.09955,,,1764,26135.95526,7,0.12001929,4914,7884.943795,5385,71633.46125,4815,21191.3726,,,,,34,3169.70584,1070,14961.96517,4705,21657.58185,,,1036,1593.385818,1,25759,,,1149,0,1,0.034517,7,511.9634938,1401,8012.068303,9594,69120.27124,1,25620,,,,,3021,3046.666396,1,0.0006303,1,0.112174,,,3312,916.0248867
2018-02-28,1519776000,21593,20187807483,39310780770,7997168,14.25,0.8335,7.49E+20,3052.568,252048.8658,97905411.88,83366.45821,29244590,851.5,5.7,21019,4940,20924.86101,,,1965,26097.04039,5,508.967,4726,7388.570647,5499,72622.21674,4832,20800.23419,,,,,25,2313.69256,1182,15429.75171,4876,20214.69339,,,633,936.7733081,2,13083,,,1250,0,,,2,0.049917465,900,4820.517104,9306,61065.85108,3,18274,,,,,3080,3009.346012,,,3,18630,,,3284,949.2145241
2018-03-01,1519862400,20663,18473527342,37659539662,7996704,14.37,0.8011,5.71E+20,3103.058,253200.9448,97925799.03,85182.7148,29342159,869.87,7.79,18033,4645,18163.4454,,,1860,28073.97488,5,0.09,5126,8411.651701,4869,65873.65554,4536,15135.41402,,,,,26,3242.75457,1054,17099.10339,4617,17391.7472,,,1,0.1409256,3,18627,,,1213,0,,,,,1500,7953.103754,9014,60577.79656,2,12159,,,,,3023,2882.351793,1,2.995026,3,18235,,,3138,1097.96035
2018-03-02,1519948800,22550,20451455718,39983716238,7997108,14.25,0.8476,7.34E+20,3077.244,255012.3761,97946474,83803.00315,29441465,855.6,7.98,19374,6195,24120.58444,,,1684,25971.96671,5,200.5574805,4799,7830.932221,6380,72110.25828,6107,20768.80357,,,,,24,2746.16434,1094,14034.38309,1997,8114.151327,,,,,4,25842,,,1069,0,,,,,1400,8190.232895,8908,65337.97483,4,25029,,,,,3020,2877.476181,,,2,6103,,,3126,1208.43233
2018-03-03,1520035200,21173,16322757085,37865237862,7996663,14.22,0.796,5.09E+20,3190.815,260398.6003,97966909.81,83825.38638,29532061,855.65,9.31,,5356,22825.39536,,,1282,13999.92387,,,3563,5816.33786,5299,52350.01542,5330,17236.61253,,,,,19,2552.70845,756,5074.666487,,,,,19,346.7429008,3,18531,,,847,0,,,,,701,4154.298541,6858,47820.89835,2,12552,,,,,3188,2846.250238,,,,,,,3043,660.209088
2018-03-04,1520121600,20794,17306576278,38730214278,7997235,14.33,0.8236,5.54E+20,3140.164,253539.203,97987130.09,84742.20972,29606571,864.83,8.17,,4893,18783.88569,,,1251,14539.69735,,,4503,6334.703216,4895,60594.66877,4934,23255.36232,,,,,16,2411.28198,700,8006.232596,,,,,2,108.49653,3,18610,,,842,0,,,,,1300,5751.291431,6164,36713.81536,4,24354,,,,,2809,2622.38673,,,,,,,3204,1397.34237
2018-03-05,1520208000,22566,19642692604,38793616163,7996637,14.36,0.8244,6.34E+20,3135.226,254483.1024,98007449.47,83249.48773,29698652,849.42,7.79,,7935,35627.95732,,,1559,22097.2954,3,1.96016495,5708,7793.73063,7935,77986.76448,1751,6184.361389,,,,,31,5422.19702,839,9963.816742,,,,,332,1716.224533,7,37583,,,1180,0,,,,,5222,9391.74007,8195,55991.08365,1,6339,,,,,3230,4408.396995,,,,,,,3384,1809.44004
2018-03-06,1520294400,21623,18179260115,37307686369,7997133,14.37,0.7921,5.16E+20,3118.411,255139.4372,98027893.63,79960.37255,29795196,815.69,8.55,,8848,38541.47574,,,1996,16284.3605,,,6010,9093.492999,8915,119142.8337,2,0,,,,,27,3149.3395,1083,16710.28941,,,,,481,758.9811247,7,36752.10594,,,1205,0,,,,,3751,10588.67734,35026,187613.6863,,,,,,,3243,3558.898253,,,,,,,3137,1421.937941
2018-03-07,1520380800,22824,19767121442,38466490967,7997476,14.26,0.8132,6.10E+20,3194.249,263414.6349,98048510.56,73647.17774,29898169,751.13,10.07,,7550,39174.15879,,,2002,28667.7108,,,6472,10780.65746,7740,120240.9514,8,19.57170132,,,,,32,3529.36377,1366,37279.86818,,,,,974,1483.908275,9,43001.085,,,1675,0,,,,,2489,12167.64409,122775,125005.5603,,,,,,,3175,3442.146209,,,,,,,3151,856.8979212
2018-03-08,1520467200,21478,18357044883,37448073374,7997092,14.42,0.7997,5.41E+20,3237.862,262514.1983,98068810.91,68533.42713,29990051,698.83,9.12,,12322,46385.86197,,,1793,37763.55692,,,6276,10480.78836,13100,88461.29543,,,,,,,32,2709.25031,1200,26174.43546,50,55.7113384,,,721,1205.351018,7,42322.0673,,,1259,0,,,,,1905,11894.37724,19846,67277.39383,1,1.49246701,,,,,2793,2816.875007,,,1,1.988,,,2872,1235.195126
2018-03-09,1520553600,20374,17752199400,37016588949,7997539,14.33,0.7849,5.01E+20,3155.884,256561.6774,98089185.22,71302.99052,30085221,726.92,10.64,,7579,37392.19655,,,2002,30859.32678,3,3.7746868,5651,9736.844233,7671,93457.16404,195,308.7023508,,,,,30,4096.51411,1507,41186.49204,3601,14819.74682,,,793,1376.448629,6,40416,,,1538,0,,,7,2.995006733,2008,8727.090201,13689,57842.81685,,,,,,,2820,3799.909623,,,5,18515.314,,,3191,1838.692628
2018-03-10,1520640000,18862,14790736580,36078405981,7997158,14.3,0.7656,3.97E+20,3166.735,259056.4904,98109651.13,66940.21496,30172018,682.3,7.6,,3420,17507.72917,,,1084,14238.03275,,,4383,5107.3006,3479,64959.24392,3430,21594.50572,,,,,22,1807.87219,838,12970.00102,3336,13049.62661,,,704,1120.553609,3,18827,,,804,0,,,26,0.006418239,1126,6307.813131,27263,139240.2468,4,20556.52,,,,,2319,1947.906523,3,4.449139,2,11968,,,3007,821.0090729
2018-03-11,1520726400,18612,13799398206,34925525031,7996944,14.14,0.7332,3.62E+20,3148.891,257997.7068,98130178.81,70689.05561,30244635,720.36,12.81,,3178,14161.92375,,,988,18248.90064,,,3802,5537.527301,3375,53388.55554,3248,12955.89,,,,,17,1040.39959,551,8185.063895,3278,15743.00254,,,643,445.620404,3,12114.002,,,790,0,,,24,0.008198104,1074,4529.940626,2668,16914.30649,2,12541,,,,,2320,1535.078239,,,2,14446,,,2971,804.4918229
2018-03-12,1520812800,21668,15351654962,37215624308,7996625,14.42,0.7992,5.13E+20,3190.981,259747.3582,98150539.25,68412.88887,30320043,697.02,9.66,,4033,14522.81888,,,1374,25938.42233,1,0,4332,6398.458621,4172,66733.35109,3986,14346.00709,,,,,20,2209.64484,748,13281.41108,3892,14078.60007,,,816,1088.686857,2,11670,,,968,0,,,3,0.000739848,1101,4744.410677,230,2735.324978,3,17800,,,,,2379,2128.879053,1,1,3,17804,,,3286,765.6786202
2018-03-13,1520899200,20946,13206717876,35427163435,7997047,14.43,0.7554,3.92E+20,3176.689,259172.212,98170920.88,67734.00857,30409537,689.96,9.87,,3693,16905.95565,,,1052,16126.02573,1,0,5781,5281.317204,3698,114395.1037,3525,16350.88236,,,,,19,2023.51532,925,16102.0044,3625,14046.14609,,,688,550.0142068,3,18941,,,975,0,,,2,0,1519,5494.423357,27872,176823.0668,3,17804,,,,,2154,1997.778644,,,2,12346,,,3114,800.460468
2018-03-14,1520985600,20106,14203805847,35522019946,7996306,14.41,0.7603,4.22E+20,3135.698,256444.9328,98191332.41,60206.01546,30505408,613.15,11.55,,3845,17525.20088,,,1768,50192.78978,,,7126,8895.679604,3982,117849.7894,3943,15236.41917,,,,,15,2958.14182,1181,22140.9672,4059,17216.005,,,761,649.3552523,3,17689,,,1264,0,,,8,0.005230108,1501,13273.96253,14242,112394.5345,2,12113,,,,,2336,2202.990361,,,3,18466,,,3041,1054.253332
2018-03-15,1521072000,20056,14353164971,35374686934,7997122,14.32,0.7522,3.94E+20,3160.925,259568.9864,98211826.72,59964.21292,30599235,610.56,13.02,,4020,21812.208,,,1724,31700.18792,,,5394,11407.74058,4120,75817.77983,3880,19254.00635,,,,,23,2270.88998,1349,32826.16246,4000,20918.3882,,,662,849.954723,4,19034.20105,,,1148,0,,,5,0.001388476,1000,9990.21261,15124,77280.67634,3,18298,,,,,2436,2587.986915,,,3,18755,,,3128,1734.984387
2018-03-16,1521158400,19502,16340801409,34947118314,7996821,14.24,0.7385,4.20E+20,3273.412,268730.4354,98232360.13,58991.47923,30687507,600.53,8.61,,3184,11827.69381,,,1342,38415.25876,18,6.12485175,5362,8352.058792,3381,72022.51778,3278,20151.90679,,,,,21,2877.05699,1050,25541.07375,3306,16794.73885,,,614,539.3192903,2,12055,,,817,0,,,404,4.694108372,1400,10683.42217,9330,63258.27557,4,25274,,,,,2204,2553.303405,,,3,18753,,,3097,907.9508797
2018-03-17,1521244800,17376,12252599210,31445915711,7996541,14.46,0.6715,3.12E+20,3261.562,266964.9124,98252774,54018.39262,30756717,549.79,10.29,,2940,13269.98281,,,896,21394.17139,,,4055,7517.674474,3007,58563.07026,2910,16289.47054,,,,,21,1725.2045,818,26328.59377,2887,14345.90904,,,594,582.6169446,3,18449,,,746,0.1146,,,5,0.000458,1152,7175.267196,9825,55435.36315,2,12746,,,,,2039,2476.330126,,,2,12363,,,2990,905.2695687
2018-03-18,1521331200,20197,12747853336,36562436097,7996742,14.33,0.7706,3.64E+20,3265.568,264836.0208,98273107.06,52810.00227,30844131,537.38,20,,4141,19836.83354,,,1484,51436.0465,1,0.14736904,5035,8374.582415,4263,84412.83257,4133,21377.03188,,,,,27,5742.33684,1577,60154.5304,4131,21437.9135,,,713,1015.596398,3,18646,,,1504,0,,,6,0.006726968,1300,10423.71039,3571,56594.89876,3,19418,,,,,2326,6319.034784,,,4,24622,,,2991,936.8618654
2018-03-19,1521417600,20642,13093728143,35802695120,7996874,14.23,0.7511,3.77E+20,3287.244,265871.0509,98293416.97,54606.9078,30927180,555.55,10,,4086,18743.63988,,,1587,38353.60496,,,4297,5554.314299,4192,138486.5079,4123,21070.26475,,,,,33,5586.66126,933,59158.20242,4219,21625.41403,,,739,1523.863567,3,19805,,,1283,0,,,7,0.002101,800,7118.714218,25903,174456.3032,4,25865,,,,,2484,4879.226672,,,3,20146,,,3283,1035.8994
2018-03-20,1521504000,20067,13429840214,34824000498,7996569,14.19,0.7308,3.80E+20,3281.437,267110.5194,98313827.28,54816.84068,31009221,557.57,9,,3962,17903.11229,,,1563,26815.1833,2,0,3903,7783.315188,3809,70472.30191,3868,21850.70977,,,,,24,4050.72182,991,50219.98729,3838,17435.28476,,,768,1008.222022,2,13205,,,1345,0,,,6,0.999914066,1000,7360.929683,1741,16762.12571,3,20092,,,,,2659,3974.701014,1,0.16859133,3,19898,,,3029,1126.85649
2018-03-21,1521590400,20630,14142299137,36536924121,7996538,14.21,0.77,4.43E+20,3261.279,263506.8368,98334125.19,55058.26003,31105483,559.91,9,,5518,22635.38563,,,1433,26505.18156,4,0,4510,8339.188765,5711,75640.20646,847,4967.545032,,,,,23,4912.03457,1074,17773.29809,5749,23585.54049,,,732,1004.212792,3,24658,,,1227,0,,,14,12.19000535,1001,10404.54303,26418,183666.0073,2,6718.5,,,,,2672,5398.119327,,,3,20114,,,2941,822.682576
2018-03-22,1521676800,17883,14406721931,33771872051,7996860,14.02,0.7022,4.26E+20,3225.445,263150.0403,98354609.09,53100.6699,31201994,539.89,7.4,,2179,8479.033685,,,1159,23658.13827,5,0.09,3679,6902.888015,8068,112941.8133,,,,,,,21,1569.36399,1031,21485.5626,7975,34790.43909,,,643,913.4936669,1,9571,,,893,0,,,7,15.2454155,900,4427.640519,12204,90279.93805,,,,,,,1829,2995.156494,,,4,39579,,,2898,814.7700802
2018-03-23,1521763200,18847,15620447607,34522177147,7996364,14.22,0.7234,4.50E+20,3284.345,264344.1817,98374840.53,53499.18953,31317435,543.83,7.4,,,,,,1149,31248.54386,3,0,4068,8978.878163,10178,106240.559,,,,,,,5,1615.91664,1094,28133.54517,9853,50063.51085,,,538,451.2783251,,,,,894,0,,,9,23.71301054,1100,9751.127912,16360,128009.4714,,,,,,,1826,2371.236882,,,5,47951,,,2820,851.4592689
2018-03-24,1521849600,16599,13781856544,32878378111,7995834,13.98,0.6788,3.81E+20,3218.749,262566.4697,98395365.22,51181.33317,31405365,520.16,5.2,,,,,,774,17818.38068,,,3609,7498.155264,8516,72412.17717,,,,,,,18,3771.20343,633,12982.1214,8603,40407.35939,,,612,695.076547,,,,,580,0,,,5,0.001702326,1100,6377.565245,12418,73197.18491,,,,,,,1827,2976.534404,,,4,38961,,,2804,650.7343243
2018-03-25,1521936000,14982,13537750854,31986241666,7996187,14.12,0.6641,3.34E+20,3264.568,263810.3782,98415695.28,51472.39279,31479764,523.01,6.9,,,,,,752,22414.71134,1,3.29731959,3241,4819.980889,6964,64013.05397,,,,,,,21,2323.68391,637,10807.09119,6798,32827.28933,,,544,453.2410944,,,,,553,0,,,3,0.13979311,1200,8279.658653,8546,68803.56104,,,,,,,1699,1920.198183,,,3,29609,,,2842,582.3984659
2018-03-26,1522022400,17841,18175711428,31967319199,7995999,14.11,0.6659,4.35E+20,3333.441,270957.8644,98436127.81,47864.56715,31561427,486.25,13.8,,,,,,1318,27801.77919,1,0,4054,12961.50863,7860,98340.53689,,,,,,,29,2456.01843,1484,21111.55513,7816,44342.55421,,,631,657.7573479,,,,,963,0,,,8,14.4773371,1200,15079.69733,12349,99560.77183,,,,,,,1926,2579.835883,,,5,50307,,,3143,1062.816051
2018-03-27,1522108800,17230,14361185569,30405543514,7996119,14.31,0.642,3.61E+20,3274.586,264771.4928,98456397.97,44185.26228,31634286,448.78,14.03,,,,,,1467,50428.66116,3,10.11142052,3781,10262.98266,6832,126274.5595,,,,,,,23,3078.89434,975,28556.27418,6696,47101.34136,,,594,1092.412919,,,,,1187,0,2,2001.779991,7,7.593679192,1200,9569.386512,12676,118938.0057,,,,,,,1905,2619.530246,,,5,49973,,,2968,1072.669722
2018-03-28,1522195200,17283,14632876426,29579341741,7995329,14.17,0.6219,3.67E+20,3258.303,264397.7036,98476750.91,43913.73753,31693884,445.93,12.42,,,,,,1168,35259.92014,3,5.59645823,4014,7736.019875,7113,97059.78663,,,,,,,23,2950.56417,1018,28059.30885,6891,51205.0992,,,618,1264.597605,,,,,913,0,,,8,7.399778045,1200,13331.38004,10697,86561.19058,,,,,,,1834,2640.236592,,,5,52384,,,2830,1742.593856
2018-03-29,1522281600,17508,15636728747,30620605384,7996294,14.38,0.6527,3.88E+20,3183.492,259874.6018,98497151.09,37813.0563,31758488,383.9,16.79,,,,,,1380,46887.06956,7,6.81645187,3776,9715.841362,9368,111793.678,,,,,,,38,4894.87278,1960,50102.80623,6762,43510.50283,,,614,1090.422728,,,,,1284,0,,,8,165.602175,700,7531.877314,14044,122135.459,,,,,,,2001,5204.532336,,,4,42751,,,3088,2245.90142
2018-03-30,1522368000,18457,12774734071,33817911220,7995868,14.24,0.7123,3.53E+20,3211.951,262829.8108,98517644.47,38798.21874,31834107,393.82,15.64,,,,,,1187,44156.01819,8,13.01,3672,10073.54589,7360,107368.6826,43,48.63456811,,,,,25,4237.54376,1237,43502.45684,7327,58929.53261,,,531,1497.608316,,,,,982,0,,,15,52.45716238,900,8959.395867,12559,107203.2527,,,,,,,1960,4029.733477,1,1,5,52533,,,3056,3312.247289
2018-03-31,1522454400,17025,11477477292,33628710263,7995317,14.01,0.6952,2.81E+20,3189.076,259223.1258,98538107.94,38830.91219,31895242,394.07,9.66,,,,,,675,18893.33686,14,15.48842335,3243,6604.474604,6213,78629.94601,,,,,,,15,2541.86023,530,9898.085516,6166,34250.47874,,,550,891.3628151,,,,,554,0,1,1.00E-05,9,57.87722189,1200,6695.179519,10424,77871.81797,,,,,,,1476,2336.607516,,,4,41140,,,2910,1699.5718
2018-04-01,1522540800,15893,11102468465,32806978500,7995829,14.11,0.682,2.51E+20,3239.618,259619.4056,98558310.31,37338.81586,31971213,378.85,9.92,,,,,,626,18212.49518,10,12.654216,2807,9012.091183,5348,67536.16979,7,0.44151022,,,,,18,1888.83244,481,14600.77443,5419,41666.54449,,,545,836.3836753,1,0.15,,,460,0,,,4,93.2357858,1200,8271.871128,10180,90233.33767,,,,,,,1497,1833.202717,,,3,32391,,,2888,1373.506223
2018-04-02,1522627200,16871,12126196454,34275278877,7995427,13.92,0.7035,3.09E+20,3197.879,259753.6379,98578775.56,37921.28338,32052702,384.68,11.68,,,,,,767,18817.28338,10,11.50441794,4296,15926.46744,6313,78692.20419,,,,,,,23,3551.23815,606,14691.69322,6388,38095.64521,,,636,1767.216345,,,,,478,0,,,9,11.2161312,1101,13463.62286,8422,80488.7746,1,0.175,,,,,1635,3620.961259,,,4,43694,,,3286,3079.123696
2018-04-03,1522713600,19076,12293014582,36638070285,7995928,14.12,0.7641,3.32E+20,3130.326,253904.2585,98599165.16,41010.35076,32145055,415.93,10.88,,467,5022.001562,,,1361,35494.87702,26,173.7311041,3744,8481.779531,7244,116188.3097,453,3365.857773,,,,,24,4880.21103,812,28566.57506,6978,38146.06729,,,664,1857.70405,1,11189,,,941,0,1,1.994139,22,436.3047245,1200,8900.937577,12220,83256.51646,,,,,,,1942,4902.07891,,,3,33037,,,2946,1220.291442
2018-04-04,1522800000,18676,10971643800,38069223989,7996559,14.17,0.7933,2.83E+20,3176.982,256180.9285,98619464.84,37342.26036,32259224,378.65,10.08,,3064,21182.18216,,,1051,19802.67142,22,493.3915697,3451,9242.912688,3155,87489.70331,3069,19532.78061,,,,,19,2270.46384,994,14806.29418,3029,16295.00685,,,565,1279.054742,2,20489,,,859,0,,,7,454.8027088,1200,9223.783684,9976,67581.31793,2,20788,,,,,1713,2405.7071,,,2,20631,,,2817,1559.877352
2018-04-05,1522886400,19496,15470303694,38406031856,7995770,14.01,0.7935,4.88E+20,3151.226,257751.3129,98640064.25,37617.3749,32388636,381.36,9.28,,4713,14854.26193,,,1187,25781.97031,5,7.439,3093,7292.473963,4909,71010.50732,4646,15582.77616,,,,,24,3448.10638,736,18427.07962,4163,18498.44961,,,560,1331.599034,1,10083,,,742,0,,,1,7.3086,1200,6298.181264,10353,66031.93749,2,20750,,,,,1735,2948.519218,,,3,20806.02,,,2877,1269.582717
2018-04-06,1522972800,17769,13576704140,39892595936,7995448,14.01,0.825,3.52E+20,3256.2,264227.025,98660497.25,36538.91516,32511990,370.35,8.64,,2941,17042.82768,,,844,25659.43674,8,0,2611,6101.488231,2928,60425.62378,3033,15712.81704,,,,,33,2698.16458,790,13414.02703,2887,15139.33894,,,622,851.7374646,2,21424,,,511,0,,,2,0.579225598,1201,5894.02836,8273,48893.36356,1,10232,,,,,1731,2720.267774,,,1,10394,,,2852,1196.363831
2018-04-07,1523059200,15831,10753965447,35226156928,7995610,14.06,0.7287,2.43E+20,3235.885,259807.1339,98680750.25,37990.11523,32602934,384.98,7.52,25319,2494,15836.31262,,,598,19826.59854,6,0,5506,6417.522134,2574,66447.12747,2544,14991.87541,,,,,20,2157.30824,456,7102.807635,2605,16395.35255,,,544,1106.69976,2,10453,,,387,0,,,2,10.013,1000,9521.547731,8021,73670.11348,2,20467,,,,,1393,1863.631011,,,2,20305,,,2776,1277.319563
2018-04-08,1523145600,17233,10486377770,36718092042,7995932,13.97,0.7584,2.82E+20,3191.373,257932.3909,98701110.59,39551.50904,32695521,400.72,6.88,21190,3061,16163.6346,,,533,9510.481128,3,2.10938656,9224,6835.511133,3140,60579.81752,3055,17459.59175,,,,,22,1021.99695,432,7450.565557,3042,14103.42246,,,569,736.199105,2,20304,,,550,0,,,19,0.002597959,1000,4283.75295,9126,69091.6295,1,10333,,,,,1335,2123.763357,,,2,10028.48,,,2853,754.8939405
